ham,The kids are excited about the trip this weekend.
ham,Your appointment reminder Wednesday at 16:00.
ham,I have booked your car in for a service next week.
spam,Congratulations You qualify for bonus data Dial *130*99# to load 1GB for only R1000 today.
ham,Thanks for your help with the draft yesterday.
ham,Can you email me the final version of the notes?
ham,Your parcel is ready for collection at campus.
ham,Please confirm you can attend the training on Tuesday.
ham,Please collect the keys from reception before 15:00.
ham,Hey are we still meeting for 11:00?
spam,Free entry into our weekly draw to WIN R500 SMS LUCKY to 33055 at R1.50.
spam,REWARD ALERT Complete a short survey and get R750 airtime Click http://promo-sa.co.za to start.
ham,The system will be down for maintenance at 10:00.
ham,The exam timetable has been published on the portal.
ham,Your appointment is confirmed for Friday at 17:30.
ham,I have booked your car in for a service next week.
ham,Your appointment is confirmed for Friday at 09:00.
ham,I will send you the meeting link closer to the time.
ham,Your appointment reminder Thursday at 09:00.
ham,Hey are we still meeting for 17:30?
ham,Can you confirm that you received the payment?
ham,Let us catch up over coffee next week.
ham,Please call me when you arrive at the main gate.
ham,Your exam starts at 14:00 do not be late.
ham,Do not forget to bring your ID document for registration.
ham,Please call me when you arrive at the station.
ham,Do not forget to bring your ID document for registration.
spam,WIN a grocery voucher worth R1500 SMS WIN to 32145 now SMS charged at R2.00.
ham,Let us finalise the budget by Wednesday.
ham,Reminder workshop starts in 10 minutes.
ham,Please send me the address for tomorrows event.
ham,Please send me the address for tomorrows event.
ham,Your order has been shipped and should arrive on Thursday.
ham,Your appointment is confirmed for Tuesday at 15:00.
ham,The office will be closed on Monday.
ham,Thanks for your help with the notes yesterday.
ham,We should leave by 17:30 to miss traffic.
ham,Let us catch up over coffee next week.
ham,The kids are excited about the trip this weekend.
ham,Happy birthday! Wishing you a wonderful day.
spam,Important verify your account to access a bonus of up to R300 Visit http://travel-gift.co.za today.
ham,I will send you a summary of the meeting later.
ham,Your delivery has been delayed by one day.
ham,Please collect the keys from reception before 14:00.
ham,The exam timetable has been published on the portal.
ham,Please collect the keys from reception before 08:00.
ham,The kids are excited about the trip this weekend.
ham,The system will be down for maintenance at 14:00.
ham,Please send me the address for tomorrows event.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://deal-zone.co.za and save hundreds of rand.
ham,Good morning I hope your meeting goes well.
ham,I will call you during my lunch break.
ham,Let us meet at the entrance at 15:00 tomorrow.
ham,I have updated the report with your comments.
ham,We should leave by 17:30 to miss traffic.
ham,Please let me know your arrival time.
ham,Thanks for your help with the slides yesterday.
ham,Can you email me the final version of the document?
ham,Your parcel is ready for collection at the airport.
ham,Happy birthday! Wishing you a wonderful day.
ham,We should leave by 10:00 to miss traffic.
ham,Please send me the invoice for last month.
ham,Thanks for your help with the document yesterday.
ham,The courier will deliver the package today before 11:00.
ham,Your application has been received and is under review.
ham,Your order has been shipped and should arrive on Monday.
spam,Great news You qualify for an upgrade and can save R500 Visit http://survey-rewards.co.za today.
ham,Meeting postponed to Thursday same time same place.
ham,Your exam starts at 09:00 do not be late.
spam,Special promotion get 5GB data for only R5000 Reply DATA to 32001 to subscribe.
ham,Can you share the minutes from todays meeting?
ham,I will send you the meeting link closer to the time.
spam,Claim your holiday voucher worth R2000 when you complete our quick survey Go to http://loan-fast.co.za.
ham,Your delivery has been delayed by one day.
ham,Can you share the minutes from todays meeting?
spam,Your number has been drawn for a cash back reward of R2000 Call 0800987654 during office hours.
ham,Let us catch up over coffee next week.
ham,I have transferred the files to your folder.
ham,Your laptop is ready for collection from IT support.
spam,Your subscription has been selected for a loyalty gift worth R750 Call 0839876543 to claim.
ham,Please collect the keys from reception before 18:00.
ham,I have updated the report with your comments.
ham,Please call me when you arrive at campus.
ham,Your appointment reminder Thursday at 09:30.
ham,Reminder meeting starts in 5 minutes.
ham,I will pick you up at 09:30 outside your building.
ham,Your appointment reminder Monday at 08:00.
ham,Your parcel is ready for collection at reception.
ham,I have booked the meeting room for 18:00.
spam,Your subscription has been selected for a loyalty gift worth R250 Call 0860123456 to claim.
ham,I will be working from home today reachable on my mobile.
ham,I have booked the meeting room for 10:00.
ham,The system will be down for maintenance at 10:00.
ham,Your appointment is confirmed for Friday at 15:00.
ham,I will be a few minutes late stuck in traffic.
ham,Hey are we still meeting for 14:00?
ham,Your laptop is ready for collection from IT support.
ham,We can schedule a quick call tomorrow morning.
ham,I have booked your car in for a service next week.
ham,I will upload the slides after the lecture.
ham,Your order has been shipped and should arrive on Thursday.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://travel-gift.co.za and save hundreds of rand.
spam,Claim your holiday voucher worth R500 when you complete our quick survey Go to http://reward-now.co.za.
ham,Please let me know your arrival time.
ham,We landed safely I will message you from the hotel.
ham,Let us finalise the budget by Tuesday.
ham,Good morning I hope your training session goes well.
ham,Let us catch up over coffee next week.
ham,Your delivery has been delayed by one day.
ham,I have booked your car in for a service next week.
ham,Can you confirm that you received the payment?
ham,I will upload the slides after the lecture.
ham,The system will be down for maintenance at 14:00.
ham,Can you email me the final version of the document?
ham,Meeting postponed to Tuesday same time same place.
ham,Your application has been received and is under review.
ham,Your parcel is ready for collection at home.
ham,I have booked the meeting room for 09:30.
ham,Your order has been shipped and should arrive on Tuesday.
ham,We can schedule a quick call tomorrow morning.
ham,Please review the attached report when you have time.
ham,Can you email me the final version of the assignment?
ham,Happy birthday! Wishing you a wonderful day.
ham,Let us finalise the budget by Monday.
ham,Please send me the address for tomorrows event.
spam,You have been selected to receive a fuel voucher worth R500 Call 0871239876 to confirm.
ham,Good morning I hope your team stand-up goes well.
ham,Good morning I hope your lecture goes well.
ham,I have booked your car in for a service next week.
ham,Your appointment is confirmed for Thursday at 14:00.
ham,Your order has been shipped and should arrive on Thursday.
spam,Congratulations You qualify for bonus data Dial *123*45# to load 1GB for only R150 today.
ham,Please send me the address for tomorrows event.
ham,Can you confirm that you received the payment?
ham,Your order has been shipped and should arrive on Thursday.
ham,Please send me the invoice for this month.
ham,We can schedule a quick call tomorrow morning.
ham,Please collect the keys from reception before 15:00.
ham,The courier will deliver the package today before 18:00.
ham,Your laptop is ready for collection from IT support.
ham,Thanks for your help with the document yesterday.
ham,I will send you the meeting link closer to the time.
ham,Let us meet at the entrance at 18:00 tomorrow.
ham,Can you share the minutes from todays meeting?
ham,Can you confirm that you received the payment?
ham,I have updated the report with your comments.
ham,We can schedule a quick call tomorrow morning.
ham,Please confirm you can attend the training on Friday.
spam,You have been selected to receive a fuel voucher worth R1000 Call 0800987654 to confirm.
ham,Let us finalise the budget by Thursday.
ham,Please send me the invoice for the previous quarter.
ham,I will send you a summary of the meeting later.
ham,We should leave by 08:00 to miss traffic.
ham,I have printed the documents and left them on your desk.
ham,We should leave by 18:00 to miss traffic.
ham,Reminder meeting starts in 15 minutes.
ham,I have booked your car in for a service next week.
ham,I will call you during my lunch break.
ham,I have transferred the presentation to your folder.
ham,I have booked your car in for a service next week.
ham,I will be a few minutes late stuck in traffic.
ham,Thanks for your help with the draft yesterday.
ham,Your subscription has been renewed successfully.
ham,The meeting has moved to room 2.1 see you there.
spam,Great news You qualify for an upgrade and can save R150 Visit http://deal-zone.co.za today.
ham,Meeting postponed to Tuesday same time same place.
ham,Hey are we still meeting for 18:00?
ham,Let us finalise the budget by Tuesday.
ham,I have transferred the project plan to your folder.
ham,Reminder workshop starts in 10 minutes.
ham,Your order has been shipped and should arrive on Monday.
ham,The courier will deliver the package today before 18:00.
ham,Your delivery has been delayed by one day.
ham,Do not forget to bring your ID document for registration.
ham,Can you share the minutes from todays meeting?
spam,Your subscription has been selected for a loyalty gift worth R750 Call 0839876543 to claim.
ham,I will pick you up at 18:00 outside your building.
ham,Your application has been received and is under review.
ham,Your application has been received and is under review.
ham,Reminder exam starts in 5 minutes.
ham,Please confirm you can attend the training on Wednesday.
ham,Good morning I hope your workshop goes well.
ham,Can you email me the final version of the assignment?
ham,I will be a few minutes late stuck in traffic.
spam,You have been pre-approved for a personal loan up to R5000 Apply now at http://deal-zone.co.za.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,Can you share the minutes from todays meeting?
ham,I have printed the documents and left them on your desk.
ham,Your appointment reminder Tuesday at 11:00.
spam,You have been selected to receive a fuel voucher worth R300 Call 0860123456 to confirm.
ham,Reminder workshop starts in 5 minutes.
spam,URGENT Your mobile number has WON R300 in our prize draw Call 0845556677 now.
ham,Your laptop is ready for collection from IT support.
ham,Please call me when you arrive at the main gate.
spam,You have been pre-approved for a personal loan up to R2000 Apply now at http://upgrade-now.co.za.
ham,The office will be closed on Wednesday.
spam,You have been selected for an exclusive R500 discount on your next bill Call 0845556677 to accept.
ham,Hey are we still meeting for 14:00?
spam,You have been selected for an exclusive R150 discount on your next bill Call 0860554433 to accept.
ham,I will be working from home today reachable on my mobile.
ham,I will send you a summary of the meeting later.
ham,The courier will deliver the package today before 15:00.
ham,Happy birthday! Wishing you a wonderful day.
ham,I have printed the documents and left them on your desk.
ham,Your delivery has been delayed by one day.
ham,Please let me know your arrival time.
ham,Reminder presentation starts in 30 minutes.
ham,Thanks for your help with the draft yesterday.
ham,I will be working from home today reachable on my mobile.
ham,Thanks for your help with the draft yesterday.
spam,Your number has been drawn for a cash back reward of R1000 Call 0800987654 during office hours.
ham,The meeting has moved to conference room 1 see you there.
spam,Special promotion get 5GB data for only R300 Reply DATA to 32145 to subscribe.
ham,I have updated the report with your comments.
ham,Please let me know your arrival time.
ham,Do not forget to bring your ID document for registration.
ham,We can schedule a quick call tomorrow morning.
ham,Happy birthday! Wishing you a wonderful day.
ham,Your exam starts at 16:00 do not be late.
ham,Can you email me the final version of the spreadsheet?
spam,Limited-time reward get R1500 back in cash when you sign up today Visit http://promo-sa.co.za.
spam,Congratulations You have WON R250 cash Call 0845556677 now to claim.
spam,Get R150 airtime FREE when you recharge for R2000 today Visit http://upgrade-now.co.za to activate.
ham,The system will be down for maintenance at 14:00.
spam,Claim your holiday voucher worth R2000 when you complete our quick survey Go to http://loan-fast.co.za.
ham,I will call you during my lunch break.
ham,I will be working from home today reachable on my mobile.
ham,I will pick you up at 09:00 outside your building.
spam,URGENT Your mobile number has WON R2000 in our prize draw Call 0821234567 now.
ham,The exam timetable has been published on the portal.
ham,I will be working from home today reachable on my mobile.
ham,Let us finalise the budget by Thursday.
ham,The office will be closed on Monday.
spam,Special promotion get 5GB data for only R1500 Reply DATA to 37100 to subscribe.
ham,We can schedule a quick call tomorrow morning.
ham,Your appointment reminder Wednesday at 17:30.
spam,WIN a grocery voucher worth R10000 SMS WIN to 32145 now SMS charged at R1.50.
ham,Your laptop is ready for collection from IT support.
ham,Let us catch up over coffee next week.
ham,The office will be closed on Wednesday.
spam,Your number has been drawn for a cash back reward of R100 Call 0839876543 during office hours.
ham,I will call you during my lunch break.
spam,You have been selected for an exclusive R250 discount on your next bill Call 0845556677 to accept.
spam,WIN a grocery voucher worth R1500 SMS WIN to 31990 now SMS charged at R1.50.
spam,Your number has been drawn for a cash back reward of R300 Call 0871239876 during office hours.
ham,Happy birthday! Wishing you a wonderful day.
ham,Meeting postponed to Monday same time same place.
ham,I will send you a summary of the meeting later.
ham,Please call me when you arrive at the main gate.
ham,Please call me when you arrive at the airport.
ham,I have printed the documents and left them on your desk.
ham,I have printed the documents and left them on your desk.
ham,Please confirm you can attend the training on Tuesday.
spam,WIN a grocery voucher worth R200 SMS WIN to 34567 now SMS charged at R1.00.
ham,Let us finalise the budget by Tuesday.
spam,Congratulations You qualify for bonus data Dial *140*321# to load 1GB for only R250 today.
ham,I have transferred the project plan to your folder.
ham,Can you email me the final version of the assignment?
ham,Good morning I hope your presentation goes well.
ham,I will be a few minutes late stuck in traffic.
ham,The exam timetable has been published on the portal.
ham,We should leave by 11:00 to miss traffic.
ham,I have booked the meeting room for 08:00.
ham,Reminder training session starts in 15 minutes.
ham,I have booked your car in for a service next week.
ham,Hey are we still meeting for 10:00?
ham,We landed safely I will message you from the hotel.
spam,You have been selected to receive a fuel voucher worth R250 Call 0800987654 to confirm.
ham,Please confirm you can attend the training on Thursday.
ham,I have booked the meeting room for 10:00.
ham,We should leave by 11:00 to miss traffic.
ham,We can schedule a quick call tomorrow morning.
ham,We should leave by 18:00 to miss traffic.
ham,Your parcel is ready for collection at the airport.
ham,The meeting has moved to conference room 1 see you there.
ham,The meeting has moved to room 2.1 see you there.
ham,I have emailed you the link for the online meeting.
ham,Your parcel is ready for collection at the airport.
ham,I will be working from home today reachable on my mobile.
ham,I will send you a summary of the meeting later.
ham,Your order has been shipped and should arrive on Wednesday.
ham,We can schedule a quick call tomorrow morning.
ham,Do not forget to bring your ID document for registration.
ham,Your subscription has been renewed successfully.
ham,Please send me the address for tomorrows event.
ham,Your appointment is confirmed for Friday at 09:30.
ham,Let us finalise the budget by Monday.
ham,Your exam starts at 09:00 do not be late.
ham,The courier will deliver the package today before 17:30.
ham,I have updated the report with your comments.
ham,Can you share the minutes from todays meeting?
ham,Hey are we still meeting for 16:00?
ham,I will upload the slides after the lecture.
ham,Please send me the invoice for last month.
ham,I will be a few minutes late stuck in traffic.
ham,I will call you during my lunch break.
ham,I have booked the meeting room for 10:00.
ham,Your parcel is ready for collection at the airport.
ham,We landed safely I will message you from the hotel.
ham,Can you email me the final version of the report?
ham,Please review the attached assignment when you have time.
ham,We should leave by 18:00 to miss traffic.
ham,I will call you during my lunch break.
ham,Please confirm you can attend the training on Thursday.
ham,The office will be closed on Thursday.
ham,I have booked the meeting room for 14:00.
ham,I will upload the slides after the lecture.
ham,Your appointment reminder Friday at 18:00.
ham,Reminder exam starts in 30 minutes.
spam,You have been selected for an exclusive R200 discount on your next bill Call 0845556677 to accept.
ham,I have booked your car in for a service next week.
ham,Let us catch up over coffee next week.
ham,I will be a few minutes late stuck in traffic.
ham,Your exam starts at 14:00 do not be late.
ham,I will be working from home today reachable on my mobile.
ham,Your delivery has been delayed by one day.
ham,We should leave by 17:30 to miss traffic.
ham,I will be working from home today reachable on my mobile.
ham,Your subscription has been renewed successfully.
ham,I have booked the meeting room for 16:00.
ham,The kids are excited about the trip this weekend.
ham,We landed safely I will message you from the hotel.
ham,Your laptop is ready for collection from IT support.
ham,Please call me when you arrive at the station.
ham,Please send me the invoice for this month.
ham,Your appointment reminder Tuesday at 15:00.
ham,Do not forget to bring your ID document for registration.
ham,Thanks for your help with the report yesterday.
spam,Get R150 airtime FREE when you recharge for R100 today Visit http://survey-rewards.co.za to activate.
ham,Your order has been shipped and should arrive on Friday.
ham,I have booked your car in for a service next week.
ham,Your subscription has been renewed successfully.
ham,Can you confirm that you received the payment?
ham,Let us finalise the budget by Thursday.
ham,I have booked the meeting room for 17:30.
ham,Please confirm you can attend the training on Friday.
ham,Thanks for your help with the document yesterday.
ham,Your exam starts at 14:00 do not be late.
ham,Your order has been shipped and should arrive on Friday.
spam,Your subscription has been selected for a loyalty gift worth R2000 Call 0800987654 to claim.
ham,I will upload the slides after the lecture.
ham,Good morning I hope your lecture goes well.
ham,Your order has been shipped and should arrive on Monday.
spam,Congratulations You qualify for bonus data Dial *111*25# to load 1GB for only R250 today.
spam,You have been selected to receive a fuel voucher worth R200 Call 0800987654 to confirm.
ham,Can you confirm that you received the payment?
ham,Your parcel is ready for collection at campus.
ham,I have booked the meeting room for 14:00.
ham,Let us finalise the budget by Tuesday.
ham,The meeting has moved to room 2.1 see you there.
ham,Can you share the minutes from todays meeting?
ham,We can schedule a quick call tomorrow morning.
spam,Get R100 airtime FREE when you recharge for R5000 today Visit http://loan-fast.co.za to activate.
ham,I have updated the report with your comments.
ham,The courier will deliver the package today before 08:00.
ham,I have updated the report with your comments.
ham,I have updated the report with your comments.
ham,Your laptop is ready for collection from IT support.
ham,Let us meet at the entrance at 09:30 tomorrow.
ham,Your application has been received and is under review.
ham,Your delivery has been delayed by one day.
ham,I will be a few minutes late stuck in traffic.
spam,Your subscription has been selected for a loyalty gift worth R250 Call 0845556677 to claim.
ham,The office will be closed on Monday.
spam,Your subscription has been selected for a loyalty gift worth R200 Call 0839876543 to claim.
ham,I will send you a summary of the meeting later.
ham,I have booked the meeting room for 18:00.
ham,The meeting has moved to conference room 1 see you there.
ham,I have booked the meeting room for 18:00.
ham,I have booked the meeting room for 11:00.
ham,I have emailed you the link for the online meeting.
ham,The system will be down for maintenance at 08:00.
ham,Your appointment is confirmed for Thursday at 18:00.
spam,Limited-time reward get R200 back in cash when you sign up today Visit http://survey-rewards.co.za.
ham,I have booked your car in for a service next week.
ham,Your appointment is confirmed for Tuesday at 09:00.
ham,I have booked the meeting room for 16:00.
ham,Can you email me the final version of the contract?
ham,Your delivery has been delayed by one day.
spam,URGENT You have an unclaimed prize worth R750 Call 0800123456 within 24 hours.
ham,The office will be closed on Tuesday.
ham,I have printed the documents and left them on your desk.
ham,Can you share the minutes from todays meeting?
ham,I have emailed you the link for the online meeting.
ham,I will send you a summary of the meeting later.
ham,Let us meet at the entrance at 14:00 tomorrow.
ham,I will send you the meeting link closer to the time.
spam,Claim your holiday voucher worth R200 when you complete our quick survey Go to http://deal-zone.co.za.
ham,We should leave by 11:00 to miss traffic.
ham,Please review the attached contract when you have time.
ham,I will call you during my lunch break.
ham,Thanks for your help with the notes yesterday.
ham,The exam timetable has been published on the portal.
ham,I will send you a summary of the meeting later.
ham,Please send me the invoice for last month.
ham,Please review the attached spreadsheet when you have time.
ham,I will send you the meeting link closer to the time.
ham,We can schedule a quick call tomorrow morning.
spam,Free entry into our weekly draw to WIN R10000 SMS LUCKY to 40404 at R1.50.
ham,Please review the attached proposal when you have time.
ham,Let us catch up over coffee next week.
ham,Your order has been shipped and should arrive on Monday.
ham,I will upload the slides after the lecture.
ham,I will pick you up at 09:00 outside your building.
ham,Your delivery has been delayed by one day.
ham,The system will be down for maintenance at 10:00.
ham,Can you confirm that you received the payment?
ham,We should leave by 09:00 to miss traffic.
ham,I will pick you up at 15:00 outside your building.
ham,The exam timetable has been published on the portal.
spam,Your subscription has been selected for a loyalty gift worth R10000 Call 0839876543 to claim.
ham,I have updated the report with your comments.
ham,Can you share the minutes from todays meeting?
ham,We landed safely I will message you from the hotel.
ham,Do not forget to bring your ID document for registration.
ham,Can you share the minutes from todays meeting?
ham,The courier will deliver the package today before 09:30.
spam,Special promotion get 5GB data for only R2000 Reply DATA to 32001 to subscribe.
ham,I have transferred the project plan to your folder.
ham,The courier will deliver the package today before 11:00.
spam,Free entry into our weekly draw to WIN R150 SMS LUCKY to 37100 at R1.50.
spam,Great news You qualify for an upgrade and can save R300 Visit http://reward-now.co.za today.
ham,Please confirm you can attend the training on Thursday.
ham,I will be working from home today reachable on my mobile.
ham,I have printed the documents and left them on your desk.
ham,Do not forget to bring your ID document for registration.
ham,I have transferred the project plan to your folder.
ham,We landed safely I will message you from the hotel.
ham,Let us meet at the entrance at 17:30 tomorrow.
ham,I will pick you up at 10:00 outside your building.
ham,Thanks for your help with the notes yesterday.
ham,Can you confirm that you received the payment?
ham,We should leave by 08:00 to miss traffic.
ham,Your delivery has been delayed by one day.
ham,I will call you during my lunch break.
ham,The courier will deliver the package today before 10:00.
ham,We can schedule a quick call tomorrow morning.
ham,Please send me the invoice for this month.
ham,Let us meet at the entrance at 09:30 tomorrow.
ham,We should leave by 09:00 to miss traffic.
ham,Please review the attached contract when you have time.
ham,Let us finalise the budget by Monday.
ham,Good morning I hope your lecture goes well.
spam,Important verify your account to access a bonus of up to R300 Visit http://reward-now.co.za today.
ham,Do not forget to bring your ID document for registration.
ham,Your application has been received and is under review.
ham,I will send you a summary of the meeting later.
ham,Your appointment reminder Friday at 14:00.
ham,Good morning I hope your workshop goes well.
ham,Your appointment is confirmed for Thursday at 17:30.
ham,Please review the attached spreadsheet when you have time.
ham,Can you share the minutes from todays meeting?
ham,Your appointment is confirmed for Friday at 09:30.
ham,Please let me know your arrival time.
ham,I will be a few minutes late stuck in traffic.
ham,I will send you a summary of the meeting later.
ham,Good morning I hope your training session goes well.
ham,Your exam starts at 08:00 do not be late.
ham,I will send you the meeting link closer to the time.
ham,Can you confirm that you received the payment?
ham,Meeting postponed to Tuesday same time same place.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://reward-now.co.za and save hundreds of rand.
ham,I will pick you up at 15:00 outside your building.
ham,Let us meet at the entrance at 11:00 tomorrow.
ham,I will be working from home today reachable on my mobile.
ham,I have transferred the documents to your folder.
ham,Your delivery has been delayed by one day.
ham,I have updated the report with your comments.
ham,I will be a few minutes late stuck in traffic.
ham,I will call you during my lunch break.
spam,URGENT You have an unclaimed prize worth R500 Call 0821234567 within 24 hours.
spam,You have been selected to receive a fuel voucher worth R2000 Call 0800987654 to confirm.
ham,The courier will deliver the package today before 18:00.
ham,I have booked the meeting room for 18:00.
ham,Thanks for your help with the report yesterday.
ham,Your order has been shipped and should arrive on Monday.
ham,Your appointment reminder Thursday at 08:00.
ham,Meeting postponed to Thursday same time same place.
ham,Let us meet at the entrance at 09:30 tomorrow.
spam,Limited offer get a new smartphone from only R2000 per month Call 0821234567 for details.
ham,Your appointment reminder Friday at 18:00.
ham,I will send you the meeting link closer to the time.
ham,Please send me the invoice for last month.
ham,Please send me the address for tomorrows event.
spam,URGENT Your mobile number has WON R750 in our prize draw Call 0871239876 now.
ham,Can you share the minutes from todays meeting?
ham,Let us catch up over coffee next week.
ham,Your delivery has been delayed by one day.
ham,Please send me the invoice for last month.
ham,Thanks for your help with the notes yesterday.
ham,I have updated the report with your comments.
ham,The courier will deliver the package today before 10:00.
ham,I will call you during my lunch break.
spam,Special promotion get 5GB data for only R1500 Reply DATA to 31990 to subscribe.
ham,We landed safely I will message you from the hotel.
ham,Can you share the minutes from todays meeting?
ham,The meeting has moved to boardroom A see you there.
ham,The system will be down for maintenance at 08:00.
ham,We should leave by 18:00 to miss traffic.
ham,We can schedule a quick call tomorrow morning.
ham,Your exam starts at 15:00 do not be late.
ham,Your appointment is confirmed for Thursday at 14:00.
ham,Your exam starts at 09:30 do not be late.
ham,The exam timetable has been published on the portal.
ham,Please let me know your arrival time.
spam,Limited offer get a new smartphone from only R5000 per month Call 0800123456 for details.
spam,Congratulations You have WON R1500 cash Call 0871239876 now to claim.
ham,Let us meet at the entrance at 10:00 tomorrow.
ham,Please call me when you arrive at home.
ham,Please send me the invoice for this month.
ham,Let us catch up over coffee next week.
ham,We should leave by 16:00 to miss traffic.
ham,I will be working from home today reachable on my mobile.
ham,I will send you the meeting link closer to the time.
ham,Your delivery has been delayed by one day.
ham,Meeting postponed to Thursday same time same place.
ham,I will be working from home today reachable on my mobile.
ham,Your parcel is ready for collection at reception.
spam,Your number has been drawn for a cash back reward of R150 Call 0821234567 during office hours.
ham,Please let me know your arrival time.
ham,Your application has been received and is under review.
ham,I will be a few minutes late stuck in traffic.
ham,Meeting postponed to Wednesday same time same place.
ham,Your exam starts at 18:00 do not be late.
ham,We landed safely I will message you from the hotel.
ham,Do not forget to bring your ID document for registration.
ham,We can schedule a quick call tomorrow morning.
ham,Let us meet at the entrance at 08:00 tomorrow.
ham,We should leave by 17:30 to miss traffic.
ham,Please call me when you arrive at home.
ham,I have updated the report with your comments.
ham,We can schedule a quick call tomorrow morning.
ham,Please call me when you arrive at the mall.
ham,I have booked the meeting room for 17:30.
ham,Please review the attached contract when you have time.
ham,Your laptop is ready for collection from IT support.
ham,Your delivery has been delayed by one day.
ham,I have booked the meeting room for 18:00.
ham,Your order has been shipped and should arrive on Wednesday.
ham,Your delivery has been delayed by one day.
ham,We should leave by 08:00 to miss traffic.
ham,We should leave by 15:00 to miss traffic.
ham,I have booked the meeting room for 09:30.
spam,URGENT You have an unclaimed prize worth R150 Call 0845556677 within 24 hours.
ham,Your subscription has been renewed successfully.
spam,WIN a grocery voucher worth R200 SMS WIN to 31990 now SMS charged at R1.00.
ham,Meeting postponed to Monday same time same place.
ham,I have booked your car in for a service next week.
ham,I will send you a summary of the meeting later.
ham,The system will be down for maintenance at 09:30.
ham,Can you confirm that you received the payment?
spam,Great news You qualify for an upgrade and can save R2000 Visit http://upgrade-now.co.za today.
ham,I have booked the meeting room for 11:00.
ham,We can schedule a quick call tomorrow morning.
ham,Your delivery has been delayed by one day.
ham,Hey are we still meeting for 08:00?
ham,Please send me the invoice for last month.
ham,Your laptop is ready for collection from IT support.
ham,We landed safely I will message you from the hotel.
ham,Please send me the address for tomorrows event.
ham,The system will be down for maintenance at 14:00.
ham,Can you email me the final version of the proposal?
ham,Please collect the keys from reception before 11:00.
ham,The exam timetable has been published on the portal.
ham,Please call me when you arrive at the station.
spam,You have been pre-approved for a personal loan up to R10000 Apply now at http://survey-rewards.co.za.
ham,I will upload the slides after the lecture.
spam,Great news You qualify for an upgrade and can save R300 Visit http://deal-zone.co.za today.
ham,Your appointment is confirmed for Tuesday at 16:00.
ham,Hey are we still meeting for 16:00?
ham,Please send me the address for tomorrows event.
ham,We landed safely I will message you from the hotel.
ham,Please call me when you arrive at the mall.
spam,Limited offer get a new smartphone from only R2000 per month Call 0845556677 for details.
ham,I have printed the documents and left them on your desk.
ham,The meeting has moved to room B3 see you there.
ham,Your order has been shipped and should arrive on Thursday.
ham,Hey are we still meeting for 14:00?
ham,We should leave by 14:00 to miss traffic.
ham,Your application has been received and is under review.
ham,We should leave by 15:00 to miss traffic.
ham,I will be a few minutes late stuck in traffic.
ham,I will send you the meeting link closer to the time.
ham,The meeting has moved to conference room 1 see you there.
spam,You are our lucky WINNER of an R10000 shopping voucher SMS WIN to 33055 at R1.50 per SMS.
ham,Thanks for your help with the slides yesterday.
spam,Congratulations You have WON R10000 cash Call 0845556677 now to claim.
ham,I will upload the slides after the lecture.
ham,Please let me know your arrival time.
ham,We landed safely I will message you from the hotel.
ham,Let us catch up over coffee next week.
ham,The exam timetable has been published on the portal.
ham,Good morning I hope your exam goes well.
ham,Your appointment is confirmed for Wednesday at 10:00.
ham,Let us catch up over coffee next week.
spam,You have been selected to receive a fuel voucher worth R300 Call 0839876543 to confirm.
ham,Reminder workshop starts in 5 minutes.
ham,Meeting postponed to Wednesday same time same place.
ham,Your parcel is ready for collection at reception.
ham,The courier will deliver the package today before 09:00.
ham,I have updated the report with your comments.
ham,Let us meet at the entrance at 11:00 tomorrow.
ham,I have booked your car in for a service next week.
spam,FLASH SALE Up to 70 percent off selected items Shop now at http://loan-fast.co.za and save hundreds of rand.
ham,The kids are excited about the trip this weekend.
ham,Please review the attached draft when you have time.
ham,The system will be down for maintenance at 16:00.
ham,We can schedule a quick call tomorrow morning.
ham,I will send you the meeting link closer to the time.
ham,I will send you the meeting link closer to the time.
ham,I will send you the meeting link closer to the time.
ham,Meeting postponed to Thursday same time same place.
ham,We landed safely I will message you from the hotel.
ham,Please review the attached proposal when you have time.
ham,I have booked your car in for a service next week.
ham,We landed safely I will message you from the hotel.
ham,Please send me the address for tomorrows event.
ham,Your subscription has been renewed successfully.
ham,I have emailed you the link for the online meeting.
ham,I have booked your car in for a service next week.
ham,I have emailed you the link for the online meeting.
ham,I have transferred the presentation to your folder.
ham,Please collect the keys from reception before 15:00.
ham,I have booked your car in for a service next week.
ham,Let us finalise the budget by Wednesday.
spam,Your number has been drawn for a cash back reward of R1000 Call 0800123456 during office hours.
ham,Your order has been shipped and should arrive on Tuesday.
ham,Your laptop is ready for collection from IT support.
ham,I have updated the report with your comments.
ham,I will be working from home today reachable on my mobile.
ham,The office will be closed on Thursday.
ham,The meeting has moved to boardroom A see you there.
spam,You are our lucky WINNER of an R10000 shopping voucher SMS WIN to 40404 at R2.00 per SMS.
ham,I have updated the report with your comments.
spam,Final notice your reward of R2000 will expire tonight Reply YES to 31990 at R1.00 to keep it.
spam,Great news You qualify for an upgrade and can save R150 Visit http://deal-zone.co.za today.
ham,Please let me know your arrival time.
ham,Your subscription has been renewed successfully.
spam,Limited offer get a new smartphone from only R150 per month Call 0800987654 for details.
ham,Your laptop is ready for collection from IT support.
